Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
702,15,2488,11615.283333333333,6,3,18,307,3572,7,99,1807,10.0,2,7867,33.9761414030721,104,2,389.8371966599542,64222,5,80889,2
702,10,2488,11615.283333333333,6,3,18,307,3572,12,99,1346,10.0,2,7867,30.33893088349137,105,2,389.8371966599542,27034,0,94900,1
702,10,2488,11615.283333333333,33,3,18,307,3572,7,99,1346,10.0,2,7867,37.45567169997175,106,2,389.8371966599542,45349,5,92172,1
702,10,2488,11615.283333333333,6,3,18,307,3572,7,46,1346,10.0,2,7867,33.423495049653795,86,2,389.8371966599542,91048,1,97561,1
702,10,2488,11615.283333333333,6,1060,18,0,3572,7,99,1346,10.0,2,7867,35.886056033551114,98,2,389.8371966599542,5666,1,96775,2
702,10,7120,11615.283333333333,6,3,18,307,3572,7,99,1346,10.0,2,7867,38.946129003262506,107,2,389.8371966599542,86874,5,4206,2
651,4,1906,10463.97,0,6,6,1,3463,17,9,4113,1.0,3,10012,42.928849292458096,161,1,0.0,27686,3,1646,0
673,4,1906,3093.745000000001,383,6,6,1,3463,15,9,4113,1.0,1,10012,37.98654653925423,162,1,0.0,19633,1,1768,0
673,4,1906,10463.97,0,6,6,1,3463,16,30,4113,1.0,3,10012,33.783491567234286,163,1,0.0,65739,4,93163,0
673,4,1906,10463.97,0,6,6,1,3463,15,705,4113,1.0,1,10012,41.06316450766228,164,1,0.0,91048,5,73986,0
673,4,1907,10463.97,0,6,6,1,3463,19,685,4113,1.0,1,10012,31.64978148735701,165,1,0.0,86896,4,66600,0
673,4,1906,10463.97,0,6,5477,1,3463,15,30,4113,1.0,1,10012,28.92854365515136,166,1,0.0,61416,6,95629,0
673,4,1906,10463.97,0,6,6,1,3463,14,9,4113,1.0,1,10012,43.36405891064776,157,1,0.0,5739,1,2129,0
673,4,1656,10463.97,0,6,6,1,3463,15,9,4113,1.0,1,10012,30.25352521591345,86,1,0.0,40997,1,343,0
597,2,7975,1886.695,5,3,7,174,4869,22,705,1647,6.0,2,4181,24.13849921634501,137,2,31.8157283435072,58603,2,57065,2
597,2,7975,1886.695,5,3,7,174,4869,22,30,1647,6.0,2,4181,37.28221578763596,138,2,31.8157283435072,91048,6,14376,2
597,2,7976,1886.695,5,3,7,174,4869,22,705,1647,6.0,2,4181,38.822336207621824,139,2,31.8157283435072,85175,6,56490,2
597,2,7975,1886.695,5,3,7,174,4869,22,705,1647,6.0,2,4181,26.05779854329841,140,2,31.8157283435072,91048,4,44390,2
621,2,7975,1886.695,5,3,7,174,4869,25,731,1887,6.0,2,4181,30.0672431585278,141,0,31.8157283435072,34035,6,12252,2
621,2,7975,1886.695,5,3,7,174,4869,22,179,1647,6.0,3,4181,26.439443837864204,142,2,31.8157283435072,78255,6,59558,2
0,2,7975,1886.695,5,3,7,174,4869,22,705,1647,6.0,2,4181,30.039905089140355,133,2,31.8157283435072,21284,1,61328,0
621,2,7975,1886.695,5,3,7,174,4869,22,9,1647,6.0,3,4181,38.65413188587576,134,2,31.8157283435072,64142,4,59901,0
978,13,2258,11481.362499999996,1,6,4485,3,0,7,671,3308,1.0,1,1898,31.524611412978626,122,1,105.94458563776492,62227,4,94408,0
978,13,2258,11481.362499999996,1,6,4,0,0,7,671,3308,1.0,1,1898,28.91578358511984,86,1,105.94458563776492,78541,3,83008,0
978,13,2258,3093.745000000001,1,1109,4,3,0,7,569,3308,1.0,1,1898,37.33635737850523,132,1,105.94458563776492,18013,1,1772,0
978,13,2258,11481.362499999996,1,6,4,3,0,5,671,3308,1.0,1,1898,41.49769061943948,135,0,105.94458563776492,58240,2,95520,0
978,13,2258,10344.584852305044,1,6,808,3,0,7,671,3308,1.0,3,1898,37.26922506482915,136,1,1242.7222333327188,1807,4,26458,0
978,13,2258,10344.584852305044,1,6,4,21,0,7,671,3308,1.0,3,1898,31.627009319650607,137,1,1242.7222333327188,86900,4,65741,0
998,13,2258,10344.584852305044,1,6,4,173,0,7,654,3308,1.0,3,1898,29.11303058845021,138,1,1242.7222333327188,91048,1,611,2
1010,13,2258,3093.745000000001,57,6,4,3,0,7,705,3308,1.0,1,1898,32.49532646043204,139,1,1242.7222333327188,47262,5,101,2
862,1,1197,9633.7,5,5,6,211,2321,30,138,1565,0.0,2,8641,24.00118926426221,86,0,259.7866933766731,60737,4,78140,2
862,15,1197,9633.7,5,5,6,211,2321,30,138,1565,0.0,2,8641,28.99115659589978,209,2,259.7866933766731,54936,2,82188,2
862,1,1197,9633.7,5,5,6,211,2321,25,138,1565,0.0,2,8641,24.95239873014349,210,2,259.7866933766731,87357,5,87982,2
0,1,1197,9633.7,5,5,6,211,2321,30,117,1565,0.0,2,8641,31.78168113897917,211,2,259.7866933766731,3990,1,95094,1
877,1,1197,9633.7,5,5,6,211,2321,30,179,1565,0.0,2,8641,38.697562987416575,212,2,259.7866933766731,91048,2,94975,1
877,1,1198,9633.7,5,5,6,211,2321,31,201,1565,0.0,2,8641,40.00779777535618,213,0,259.7866933766731,12808,2,94678,1
877,1,1197,3093.745000000001,5,5,6,211,2321,30,739,1565,0.0,2,8641,30.429012347583463,214,2,259.7866933766731,1910,1,95220,2
877,1,1197,9633.7,5,5,6,211,2321,30,198,1565,3.0,3,8641,37.03017168721087,205,2,259.7866933766731,64402,3,70818,2
673,4,11647,3489.2433333333333,6,8,15,402,3317,34,283,3702,12.0,0,4410,29.730815710564944,360,2,256.8423514605554,91048,6,98791,1
673,4,11647,3489.2433333333333,6,8,15,402,3317,34,283,3702,12.0,0,4410,26.0952442503676,361,0,256.8423514605554,50145,1,36396,1
702,4,11647,3093.745000000001,6,8,15,402,3317,38,328,808,14.0,0,4410,25.37564109714263,362,2,256.8423514605554,48309,6,79260,1
702,4,11648,3489.2433333333333,6,8,15,402,3317,39,219,3702,14.0,0,4410,35.095362805139565,363,2,256.8423514605554,2377,2,14414,1
702,4,11647,3489.2433333333333,6,8,15,402,3317,34,219,3702,14.0,3,4410,33.89572860827328,364,2,256.8423514605554,17961,2,7499,1
679,4,11647,3489.2433333333333,6,8,15,402,3317,34,283,3702,14.0,0,4410,32.40072808016328,86,2,256.8423514605554,59229,6,98791,1
702,4,11647,3093.745000000001,6,8,15,0,3317,34,298,3702,14.0,0,4410,29.668625933712512,366,0,256.8423514605554,37499,3,1524,1
702,15,11647,3489.2433333333333,6,8,15,402,3317,34,299,3702,14.0,3,4410,32.76037932097684,86,2,256.8423514605554,41398,1,39561,1
194,14,1464,10359.7675,3,7,8,211,5191,14,30,3665,3.0,3,242,29.972375092141625,86,1,197.0868048282416,91048,1,96942,2
194,15,1464,10359.7675,3,7,8,211,5191,13,705,3665,3.0,1,242,43.448689576900094,302,1,197.0868048282416,49772,5,93012,1
194,14,1464,10359.7675,3,7,8,211,5191,13,705,1112,3.0,1,242,40.14015752444652,311,1,197.0868048282416,33295,1,95943,2
194,14,1464,10359.7675,3,7,8,243,5191,13,179,3665,3.0,3,242,38.810506264278686,312,0,197.0868048282416,34769,1,95675,1
194,14,1465,10359.7675,3,7,8,211,5191,13,732,4096,3.0,1,242,35.446944601225034,315,1,197.0868048282416,91048,2,94812,1
194,14,1465,10359.7675,3,7,8,211,5191,13,671,3665,3.0,1,242,37.38757730748743,316,1,197.0868048282416,17880,1,97475,1
194,14,1464,10359.7675,3,7,8,211,5191,13,705,3665,3.0,1,242,41.43648218590644,317,0,197.0868048282416,8287,1,98033,2
194,14,1464,10359.7675,3,7,8,211,5191,14,705,3665,3.0,1,242,30.57553098496296,318,1,197.0868048282416,32543,1,96060,2
216,1,15735,3093.745000000001,5,6,12,343,3322,9,99,1380,6.0,2,6697,24.66343978272547,42,2,387.77050268254976,13105,2,44957,2
194,1,15734,5906.740000000002,5,6,12,343,3322,9,179,1380,8.0,3,6697,30.30888973560772,43,2,387.77050268254976,38117,2,8936,2
194,1,15734,5906.740000000002,5,6,12,343,3322,9,99,1380,8.0,2,6697,28.76365020827065,44,2,387.77050268254976,65743,6,98791,2
216,1,15734,5906.740000000002,5,6,12,343,3322,12,99,1380,8.0,2,6697,32.88460064308155,45,2,387.77050268254976,53055,3,94281,2
194,1,15734,5906.740000000002,5,6,12,343,3322,9,99,1380,8.0,2,6697,36.38721605080208,46,2,387.77050268254976,46375,6,6098,2
194,1,15734,5906.740000000002,5,6,12,0,3322,9,99,1380,8.0,2,6697,32.66316663610846,37,0,387.77050268254976,30910,3,22244,2
194,1,15734,5906.740000000002,5,6,12,365,3322,9,99,1380,8.0,2,6697,25.719809845896567,86,2,47521.0,53545,1,65732,2
217,1,15734,5906.740000000002,5,6,12,343,3322,9,62,1380,8.0,2,6697,38.37802711688932,47,2,387.77050268254976,49710,4,2802,2
702,12,5835,1514.1916666666666,1,1,5,211,3674,12,8,1639,0.0,1,10738,30.95844013161509,258,1,34.849054797988785,22979,6,15331,0
702,12,5835,1514.1916666666666,1,147,5,211,3674,12,570,1639,0.0,3,10738,33.48356758960425,259,1,34.849054797988785,83535,6,45768,0
702,12,5835,1514.1916666666666,1,1,5,211,3674,12,179,1190,0.0,1,10738,26.82062701639503,260,1,34.849054797988785,29478,6,9768,0
0,12,5835,1514.1916666666666,1,1,5,211,3674,12,8,1190,0.0,1,10738,38.74127859832951,261,1,34.849054797988785,26327,1,50730,0
702,12,5835,1514.1916666666666,1,1,5,211,3674,12,570,1190,0.0,1,10738,23.4993036983878,262,1,34.849054797988785,2540,6,38160,2
702,12,5835,1514.1916666666666,1,1200,5,211,3674,12,179,1190,0.0,1,10738,34.50653033735517,253,1,34.849054797988785,9293,5,27314,0
702,12,5835,3093.745000000001,1,1,5,211,3674,15,0,1190,0.0,3,10738,30.18030883233348,254,1,34.849054797988785,1411,6,39180,0
722,12,5835,1514.1916666666666,1,1,5,211,3674,16,200,1190,0.0,1,10738,36.51581479217081,263,1,34.849054797988785,13577,6,26453,0
339,4,16302,612.6820833333334,9,10,32,211,3978,45,117,3671,10.0,3,4557,35.18880317146911,351,2,16.735109437461286,38820,3,29118,1
364,4,16302,3093.745000000001,9,10,32,211,3978,47,117,4102,10.0,3,4557,38.030285626499854,352,2,16.735109437461286,41238,5,36843,1
364,4,16302,612.6820833333334,9,10,32,211,3978,49,117,4102,10.0,2,4557,32.69732625216696,353,2,64236.0,59591,5,28774,1
387,4,16302,612.6820833333334,9,10,32,211,3978,49,117,1561,10.0,2,4557,27.524077225992546,354,2,16.735109437461286,75499,6,23410,2
364,4,16302,612.6820833333334,9,10,32,211,3978,47,153,4102,10.0,2,4557,33.421503018239754,355,0,16.735109437461286,53709,4,27585,1
364,4,16302,612.6820833333334,9,10,32,211,3978,45,117,4102,10.0,3,4557,40.26568488139103,346,2,16.735109437461286,68227,0,27985,2
364,4,16302,612.6820833333334,9,10,32,211,3978,42,117,4102,10.0,2,4557,36.2440109250088,347,2,27920.0,47159,5,34454,2
364,4,16302,3093.745000000001,9,10,32,0,3978,45,117,3959,10.0,2,4557,28.37326923867856,356,0,16.735109437461286,91048,6,23920,2
429,1,10516,3154.294166666666,6,4,20,211,936,7,138,1500,0.0,2,721,33.07556762787342,207,2,69.96656223184304,57730,1,71642,2
429,1,10515,3154.294166666666,6,4,20,211,936,7,138,1500,0.0,2,721,28.03558091636057,208,2,69.96656223184304,43870,0,14028,2
429,1,10515,3154.294166666666,6,4,20,211,936,7,138,1500,0.0,2,721,31.463176304474736,209,2,69.96656223184304,20809,3,53362,2
429,1,10515,3154.294166666666,6,4,20,211,936,7,117,4288,0.0,2,721,39.90752931634826,210,2,53914.0,34695,6,42343,2
429,1,10515,3093.745000000001,6,4,20,211,936,7,138,1500,0.0,3,721,24.22144972306039,211,2,69.96656223184304,37805,5,30416,2
429,1,10516,3154.294166666666,6,4,20,211,936,7,152,1386,6.0,2,721,40.035524428131474,212,2,69.96656223184304,11993,0,57994,2
429,1,10515,3154.294166666666,6,4,20,211,936,4,138,1500,0.0,2,721,35.9440518342754,213,2,69.96656223184304,68889,2,70886,2
429,1,10515,3154.294166666666,6,4,20,211,936,7,117,1500,0.0,2,721,39.98258871010872,214,2,69.96656223184304,72417,2,70128,2
555,8,8073,2146.6775,4,6,19,307,700,23,705,1767,5.0,3,11071,24.19086596038393,355,2,73.56097912678699,41516,6,4841,2
555,8,8073,2146.6775,4,6,19,307,700,13,705,1767,5.0,2,11071,38.85597512733428,346,2,73.56097912678699,30630,1,56733,2
555,8,8073,2146.6775,4,6,19,307,700,18,179,4383,5.0,3,11071,34.8479275751508,347,0,73.56097912678699,91048,6,13078,2
555,8,8073,2146.6775,4,6,19,307,700,18,705,1767,6.0,3,11071,34.83122644340657,356,0,73.56097912678699,69605,3,51555,2
555,8,8073,2146.6775,4,6,19,307,700,22,685,2662,5.0,2,11071,31.952506016104785,357,2,73.56097912678699,2345,4,40058,2
577,8,8073,3093.745000000001,4,6,19,307,700,18,705,1767,5.0,2,11071,34.980212757441144,360,2,73.56097912678699,43385,6,3838,2
596,8,8073,3093.745000000001,4,6,19,307,700,17,705,1767,5.0,2,11071,32.82392598056868,361,2,73.56097912678699,58539,1,50209,2
577,8,8073,2146.6775,4,6,19,307,700,20,705,1767,5.0,2,11071,28.001285584665123,362,2,73.56097912678699,91048,3,26964,2
702,8,12070,3459.991666666667,621,5,7,1,3463,22,46,3990,0.0,2,12993,39.04476631573078,270,1,0.0,8139,4,78073,2
722,15,12070,3459.991666666667,7,970,7,1,3463,22,46,4133,0.0,2,12993,24.415086311219355,271,0,0.0,83058,2,79503,2
702,8,12070,3459.991666666667,7,5,7,1,3463,22,46,4133,0.0,2,12993,35.05728822525877,272,0,0.0,91048,2,73952,2
702,8,12070,3459.991666666667,7,5,7,1,3463,22,732,4133,0.0,3,12993,38.24878530573716,273,1,0.0,91048,2,79213,2
702,8,12070,3093.745000000001,7,5,7,1,3463,24,179,4383,2475.0,2,12993,25.006683986867515,274,1,0.0,89520,4,79989,2
702,8,12070,3459.991666666667,7,5,7,1,3463,22,46,3367,0.0,2,12993,27.1228407647218,265,1,0.0,63298,1,81142,2
702,8,12070,3459.991666666667,7,5,7,2,3463,22,179,3990,0.0,2,12993,33.77648177122816,266,1,0.0,53390,6,17671,2
702,8,12070,3459.991666666667,7,5,7,1,3463,22,732,4133,0.0,3,12993,36.953660187390426,287,1,0.0,14273,5,77345,2
650,8,9952,2584.4991666666665,2,6,12,1,3463,9,671,3276,1.0,1,7763,32.12869181432396,156,1,0.0,42995,6,23630,1
621,8,9953,2584.4991666666665,2,6,3317,1,3463,9,671,4383,1.0,1,7763,37.39761012393325,159,1,0.0,58805,2,74447,1
621,8,9953,2584.4991666666665,2,6,12,1,3463,11,407,4302,234.0,1,7763,36.05362040848475,160,1,44105.0,19050,3,58224,1
621,8,9952,2584.4991666666665,2,6,12,1,3463,9,179,4302,1.0,3,7763,36.318253215010536,161,1,0.0,86681,3,69693,2
621,8,9952,2584.4991666666665,2,6,12,1,3463,9,732,4302,1.0,1,7763,33.9540700591963,162,1,0.0,45905,2,76097,2
621,8,9952,2584.4991666666665,2,6,12,0,3463,9,732,3901,1.0,1,7763,29.04666773645338,163,1,0.0,72762,0,73328,1
1024,15,9952,2584.4991666666665,2,6,12,1,3463,9,179,4302,1.0,1,7763,37.23531289909155,164,1,0.0,24840,4,55300,1
621,8,9952,2584.4991666666665,2,6,12,1,3463,9,684,4302,3.0,1,7763,36.42035324479276,165,1,0.0,31459,6,52513,1
651,12,13011,4132.3525,9,10,31,174,678,34,283,809,10.0,3,3751,29.906672992889057,366,2,79.83845510726627,10270,2,73937,1
1339,12,13011,4132.3525,9,10,31,174,678,34,179,809,13.0,3,3751,35.510047785806314,367,2,79.83845510726627,48520,4,25572,1
651,12,13012,4132.3525,9,10,31,174,678,34,263,809,6.0,0,3751,32.091376978223785,86,2,79.83845510726627,90635,2,76832,1
651,12,13011,4132.3525,9,10,31,174,678,34,263,809,13.0,0,3751,25.002972776730275,359,2,79.83845510726627,1534,3,77399,1
672,12,13011,4132.3525,9,10,31,174,678,34,283,809,13.0,0,3751,36.02971376485552,368,2,79.83845510726627,24762,2,66794,1
651,12,13011,4132.3525,9,10,31,174,678,34,263,809,13.0,0,3751,24.61053724668565,369,0,79.83845510726627,28120,5,69223,1
673,12,13011,4132.3525,9,10,31,174,678,36,283,809,13.0,0,3751,29.992362867551137,372,2,79.83845510726627,52583,6,16415,1
673,12,13011,4132.3525,9,10,31,174,678,39,328,3367,13.0,0,3751,30.65036226778504,373,2,79.83845510726627,21588,2,68878,1
175,7,17606,994.9641666666664,6,6,18,366,3733,38,138,2119,10.0,0,6232,37.881106360216144,28,2,38.19344290817073,81424,4,18596,2
175,7,17606,994.9641666666664,6,6,18,401,3733,38,138,2576,10.0,0,6232,31.85516380318011,86,2,38.19344290817073,59412,5,35874,2
175,7,17606,994.9641666666664,6,6,18,0,3733,38,138,2477,10.0,0,6232,38.276336180451935,86,2,38.19344290817073,45877,5,41508,2
175,7,17606,994.9641666666664,6,6,18,401,3733,38,179,2119,10.0,0,6232,25.83246519803357,31,2,38.19344290817073,75925,6,29972,2
175,7,17606,3093.745000000001,6,6,18,366,3733,38,138,2119,10.0,3,6232,31.434664239164967,32,2,38.19344290817073,69707,5,29842,2
175,7,17606,994.9641666666664,6,6,18,366,3733,38,138,2119,11.0,0,6232,36.14468063372257,33,2,38.19344290817073,79458,6,27452,2
193,7,17606,994.9641666666664,6,6,18,366,3733,40,99,2864,11.0,0,6232,24.044835226354515,34,2,38.19344290817073,56317,5,37338,0
175,7,17606,3093.745000000001,6,6,18,366,3733,38,138,2119,11.0,0,6232,36.582262062856735,25,2,38.19344290817073,26325,1,30664,0
217,6,18935,8626.04,5,3,11,211,6095,18,117,4111,7.0,3,9317,36.329487285981024,77,2,171.36102240502967,91048,1,93442,2
217,6,18935,8626.04,5,3,11,211,6095,18,117,4383,7.0,2,9317,34.76671152181615,78,2,171.36102240502967,44115,3,88374,2
217,6,18935,3093.745000000001,5,3,11,211,6095,16,117,4111,7.0,2,9317,31.16274615863923,79,0,171.36102240502967,86881,6,92960,2
217,6,18935,8626.04,5,3,11,211,6095,18,117,4111,7.0,2,9317,24.2013204322264,86,2,171.36102240502967,4379,6,98791,2
217,6,18935,8626.04,5,3,11,211,6095,18,81,4111,7.0,2,9317,36.71189733019103,81,2,171.36102240502967,70669,1,96063,2
235,6,18935,8626.04,5,3,11,211,6095,18,138,4111,7.0,2,9317,29.37259205787353,82,2,171.36102240502967,43112,2,88310,2
235,6,18935,8626.04,5,3,11,211,6095,18,117,4350,7.0,2,9317,35.11476869050213,73,2,171.36102240502967,25478,1,92432,2
235,15,18935,8626.04,5,3,11,211,6095,17,62,4111,7.0,2,9317,31.9999550823796,86,2,171.36102240502967,45259,2,87377,2
1697,7,10160,2916.813333333333,6,5,8,274,2353,23,201,4107,6.0,3,839,39.13952639235534,355,2,74.32870944868414,51864,1,68451,2
150,7,10160,2916.813333333333,6,5,8,274,2353,22,179,4107,6.0,3,839,28.882672818910827,346,2,74.32870944868414,36140,4,20065,2
150,7,10161,2916.813333333333,6,5,8,274,2353,23,201,4107,6.0,3,839,24.12072676458845,347,2,74.32870944868414,89253,5,65258,2
150,7,10160,3093.745000000001,6,5,8,274,2353,24,201,1337,1029.0,3,839,36.980780222689454,86,2,74.32870944868414,41786,6,13825,2
150,7,10160,3093.745000000001,6,5,8,274,2353,18,201,4107,8.0,2,839,41.42257339444436,357,0,74.32870944868414,8242,6,62744,2
174,7,10160,2916.813333333333,6,5,8,274,2353,20,201,4107,8.0,3,839,29.08448967429647,360,2,27449.0,87050,2,60358,2
1508,7,10160,3093.745000000001,6,5,8,274,2353,23,201,4107,8.0,2,839,34.35140786848937,86,0,74.32870944868414,30782,6,40381,2
175,7,10160,2916.813333333333,6,5,8,274,2353,23,201,4107,8.0,3,839,24.50800295809599,362,2,74.32870944868414,48338,6,5879,2
308,1,17262,503.37,5,5,19,274,2552,29,9,1436,9.0,2,4901,26.39784236874549,86,2,19.932331558823908,91048,3,20583,2
308,1,17262,503.37,5,5,19,274,2552,24,9,1436,9.0,2,4901,25.33753351951816,136,2,19.932331558823908,58025,4,20146,1
308,1,17262,503.37,5,5,19,274,2552,24,29,1436,9.0,2,4901,35.785015344512594,86,2,19.932331558823908,69077,6,21854,2
308,1,17262,503.37,5,5,19,274,2552,24,9,1436,9.0,2,4901,37.75900365184323,138,0,19.932331558823908,37361,3,23715,1
308,1,17262,503.37,5,5,19,274,2552,24,9,1436,9.0,2,4901,29.488065210299247,139,2,37966.0,91048,6,25691,1
308,1,17262,3093.745000000001,5,5,552,274,2552,20,9,1436,9.0,2,4901,34.6094997293343,140,0,19.932331558823908,35743,6,36610,1
339,15,17262,503.37,5,5,19,274,2552,24,179,1436,9.0,2,4901,39.97435559808336,141,2,19.932331558823908,37155,6,36355,1
339,1,17262,503.37,5,5,19,274,2552,25,9,1436,9.0,2,4901,24.46531089041195,142,0,19.932331558823908,50169,6,31508,2
662,0,16941,467.33875,8,6,15,343,4676,32,153,2255,9.0,0,8373,38.72022871841221,365,0,38.20034095068528,91048,3,16331,1
597,0,16941,467.33875,1766,6,15,343,4676,32,153,2255,9.0,0,8373,39.38354729511861,366,2,38.20034095068528,60250,6,18640,1
597,0,16941,467.33875,8,6,15,343,4676,34,179,349,9.0,3,8373,29.68841743331844,367,2,38.20034095068528,64685,6,16674,2
597,0,16941,467.33875,8,6,15,343,4676,31,179,2255,9.0,0,8373,32.10723431441256,358,2,38.20034095068528,70,1,14646,1
597,0,16941,467.33875,8,6,15,343,4676,32,153,2255,9.0,0,8373,23.36430386650006,359,2,38.20034095068528,91048,6,25040,1
597,0,16941,467.33875,8,6,15,343,4676,32,153,2255,9.0,0,8373,34.42377089018647,368,2,38.20034095068528,42452,5,21788,1
597,15,16941,467.33875,8,6,15,343,4676,32,153,2255,9.0,0,8373,38.87084138637847,369,2,38.20034095068528,56907,4,14133,1
621,0,16941,467.33875,8,6,15,365,4676,32,117,349,9.0,0,8373,37.12482501034626,372,2,38.20034095068528,28510,3,17919,1
788,5,14886,5376.236666666667,10,8,18,402,5163,32,263,920,9.0,0,2718,29.900732069228035,72,2,399.3718123048201,88575,2,35309,1
788,5,14886,5376.236666666667,10,8,18,402,5163,32,219,920,9.0,0,2718,33.90494914454539,75,2,399.3718123048201,81386,1,37097,1
788,5,14886,5376.236666666667,10,8,18,402,5163,32,263,920,9.0,0,2719,34.16007909694565,86,2,399.3718123048201,33374,3,6415,1
811,5,14886,5376.236666666667,10,8,18,402,5163,32,263,920,9.0,0,2718,36.16159247626316,77,2,399.3718123048201,73838,6,98791,1
837,5,14886,5376.236666666667,10,8,18,402,5163,32,299,920,9.0,0,2718,35.294136565544854,78,2,399.3718123048201,15601,0,20941,1
811,5,14887,5376.236666666667,10,8,18,402,5163,32,263,920,2164.0,0,2718,35.85746423053579,79,2,399.3718123048201,31316,4,8684,1
811,5,14886,3093.745000000001,10,8,18,402,5163,32,263,369,9.0,0,2718,34.61223150065396,80,2,399.3718123048201,2846,1,26254,2
811,5,14886,5376.236666666667,10,8,18,402,5163,32,263,3779,9.0,0,2718,31.16173092197967,81,2,399.3718123048201,324,2,32829,2
597,14,5502,1545.4841666666669,10,9,21,307,3188,47,239,4317,12.0,0,4418,41.200760782388976,49,2,85.54991446382681,87683,6,24010,1
597,14,5502,1545.4841666666669,10,9,21,307,3188,47,239,1085,12.0,0,4418,29.41635480746609,86,2,58740.0,81198,6,29278,2
597,14,5502,1545.4841666666669,10,9,21,307,3188,46,283,3776,15.0,0,4418,34.88222469151449,59,2,85.54991446382681,84805,0,22461,2
597,14,5502,1545.4841666666669,10,9,21,307,3188,47,239,3776,15.0,0,4418,23.67299878651316,60,2,85.54991446382681,11594,6,12987,1
597,14,5502,1545.4841666666669,10,9,21,307,3188,47,239,3776,15.0,0,4418,27.084443666532984,63,2,85.54991446382681,15927,5,9110,1
597,14,5502,1545.4841666666669,10,9,21,307,3188,47,201,3296,15.0,0,4418,39.756491674709366,64,2,85.54991446382681,68659,4,29618,1
597,14,5502,1545.4841666666669,10,9,21,307,3188,47,239,3776,15.0,0,4418,38.54615033890765,65,2,85.54991446382681,90963,3,12707,1
597,15,5502,1545.4841666666669,10,9,21,307,3188,47,239,3776,1772.0,0,4418,25.282736813275736,66,2,85.54991446382681,13455,5,10193,1
261,2,3562,1286.2683333333332,7,5,22,307,2197,27,179,1352,8.0,0,6108,29.038306643763622,389,2,61.51659390507537,20939,6,7945,2
